policy,layer,num_experts,utilized_experts,utilized_fraction,activation_frequency,normalized_routing_entropy,load_coefficient_of_variation,task_distribution_js_divergence,observations,interpretation
base_moe,10,32,32,1.0,"[0.0473733583489681, 0.03212945590994371, 0.029080675422138838, 0.053705440900562854, 0.0349437148217636, 0.0325984990619137, 0.08325515947467167, 0.003283302063789869, 0.01149155722326454, 0.016416510318949345, 0.012195121951219513, 0.038696060037523454, 0.018527204502814257, 0.0075046904315197, 0.02345215759849906, 0.0225140712945591, 0.014305816135084427, 0.01618198874296435, 0.039634146341463415, 0.01571294559099437, 0.0021106941838649157, 0.05980300187617261, 0.042917448405253286, 0.03189493433395872, 0.04151031894934334, 0.04713883677298311, 0.07551594746716699, 0.0375234521575985, 0.014071294559099437, 0.008208255159474672, 0.04174484052532833, 0.04455909943714822]",0.8959793458549603,0.626360751898159,"{'math': 0.0021651269291076895, 'retrieval': 0.004520591552223793, 'code': 0.002866403336241251, 'composed_retrieval_math': 0.0022803406752866843, 'composed_math_string': 0.005207421807883646}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
base_moe,11,32,32,1.0,"[0.012195121951219513, 0.01102251407129456, 0.03306754221388368, 0.017354596622889306, 0.005628517823639775, 0.04221388367729831, 0.06425891181988742, 0.04174484052532833, 0.02227954971857411, 0.04878048780487805, 0.03353658536585366, 0.04479362101313321, 0.018292682926829267, 0.016651031894934335, 0.0325984990619137, 0.039165103189493435, 0.009849906191369606, 0.04479362101313321, 0.04104127579737336, 0.024390243902439025, 0.04197936210131332, 0.04643527204502814, 0.004924953095684803, 0.03119136960600375, 0.054409005628517824, 0.019934333958724203, 0.02345215759849906, 0.01102251407129456, 0.04127579737335835, 0.04620075046904315, 0.005159474671669793, 0.07035647279549719]",0.9014042432050983,0.5501538360767472,"{'math': 0.0015593933260011918, 'retrieval': 0.004817001971645429, 'code': 0.00325518935365401, 'composed_retrieval_math': 0.0020998308695046076, 'composed_math_string': 0.0019620592399847555}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
base_moe,12,32,32,1.0,"[0.04151031894934334, 0.00773921200750469, 0.02650093808630394, 0.04080675422138837, 0.006566604127579738, 0.012898686679174483, 0.055347091932457786, 0.04409005628517824, 0.054174484052532834, 0.01876172607879925, 0.0072701688555347095, 0.06144465290806754, 0.01618198874296435, 0.06097560975609756, 0.02321763602251407, 0.0325984990619137, 0.009849906191369606, 0.04620075046904315, 0.053939962476547844, 0.08020637898686679, 0.04151031894934334, 0.010084427767354597, 0.014305816135084427, 0.003283302063789869, 0.07152908067542214, 0.001876172607879925, 0.011960600375234522, 0.011960600375234522, 0.039868667917448405, 0.017354596622889306, 0.055347091932457786, 0.020637898686679174]",0.8809211691165946,0.6977520740501876,"{'math': 0.005559099083091079, 'retrieval': 0.004040312973364768, 'code': 0.0023950016769315446, 'composed_retrieval_math': 0.003202205633819564, 'composed_math_string': 0.0013873723198169021}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
base_moe,13,32,32,1.0,"[0.07457786116322701, 0.03283302063789869, 0.06355534709193246, 0.04362101313320826, 0.01618198874296435, 0.004455909943714822, 0.009615384615384616, 0.024859287054409006, 0.018527204502814257, 0.01899624765478424, 0.016885553470919325, 0.04197936210131332, 0.051360225140712944, 0.04620075046904315, 0.004221388367729831, 0.019465290806754222, 0.06402439024390244, 0.04221388367729831, 0.00375234521575985, 0.007035647279549718, 0.037054409005628515, 0.020872420262664164, 0.04971857410881801, 0.019699812382739212, 0.0016416510318949344, 0.017589118198874296, 0.035881801125703564, 0.008677298311444653, 0.12195121951219512, 0.0150093808630394, 0.010318949343339587, 0.05722326454033771]",0.9020572305477885,0.8199776082280429,"{'math': 0.006489405219180188, 'retrieval': 0.005783652377033389, 'code': 0.0036590047735002647, 'composed_retrieval_math': 0.002615949381119547, 'composed_math_string': 0.005068699415787944}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
base_moe,14,32,32,1.0,"[0.03377110694183865, 0.024390243902439025, 0.05300187617260788, 0.0016416510318949344, 0.017120075046904316, 0.021341463414634148, 0.003517823639774859, 0.06965290806754221, 0.012429643527204503, 0.05675422138836773, 0.08090994371482177, 0.020168855534709193, 0.021575984990619138, 0.11139774859287055, 0.058395872420262666, 0.009615384615384616, 0.005863039399624765, 0.01102251407129456, 0.028377110694183864, 0.0072701688555347095, 0.03470919324577861, 0.0025797373358348967, 0.0473733583489681, 0.020637898686679174, 0.020637898686679174, 0.03799249530956848, 0.0023452157598499064, 0.054878048780487805, 0.03353658536585366, 0.00797373358348968, 0.040572232645403376, 0.04854596622889306]",0.9142449013277024,0.811695664282364,"{'math': 0.009044989755913273, 'retrieval': 0.00440155184416176, 'code': 0.0029671515039453554, 'composed_retrieval_math': 0.003405180424168038, 'composed_math_string': 0.001708071555778543}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
base_moe,15,32,32,1.0,"[0.0009380863039399625, 0.017120075046904316, 0.010318949343339587, 0.03072232645403377, 0.003283302063789869, 0.0075046904315197, 0.0053939962476547846, 0.005628517823639775, 0.051829268292682924, 0.0450281425891182, 0.09427767354596622, 0.016416510318949345, 0.028846153846153848, 0.0424484052532833, 0.01618198874296435, 0.018292682926829267, 0.054878048780487805, 0.049953095684803, 0.06167917448405253, 0.036116322701688554, 0.005863039399624765, 0.03822701688555347, 0.06167917448405253, 0.04620075046904315, 0.003283302063789869, 0.04784240150093809, 0.0053939962476547846, 0.0016416510318949344, 0.07833020637898687, 0.042917448405253286, 0.024624765478424016, 0.04713883677298311]",0.8819199338708927,0.7696608208804819,"{'math': 0.005100445137490496, 'retrieval': 0.005479642838474137, 'code': 0.003514249700899198, 'composed_retrieval_math': 0.002963043464783815, 'composed_math_string': 0.003000978382853946}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
base_moe,16,32,32,1.0,"[0.0975609756097561, 0.010553470919324577, 0.04596622889305816, 0.04104127579737336, 0.04127579737335835, 0.01571294559099437, 0.05276735459662289, 0.04854596622889306, 0.011960600375234522, 0.004455909943714822, 0.02274859287054409, 0.027908067542213883, 0.013602251407129456, 0.028142589118198873, 0.028377110694183864, 0.012429643527204503, 0.036585365853658534, 0.009615384615384616, 0.038461538461538464, 0.0323639774859287, 0.06590056285178236, 0.003283302063789869, 0.004924953095684803, 0.06097560975609756, 0.0028142589118198874, 0.02321763602251407, 0.04690431519699812, 0.004221388367729831, 0.01876172607879925, 0.04690431519699812, 0.02368667917448405, 0.07833020637898687]",0.8912069484880459,0.7317193408844395,"{'math': 0.00299757623775103, 'retrieval': 0.0031866423151765736, 'code': 0.002195163423035956, 'composed_retrieval_math': 0.0021875874463623867, 'composed_math_string': 0.0017497824451759483}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
base_moe,17,32,32,1.0,"[0.03025328330206379, 0.013602251407129456, 0.039399624765478425, 0.021106941838649154, 0.05042213883677298, 0.04690431519699812, 0.04549718574108818, 0.0023452157598499064, 0.04573170731707317, 0.008442776735459663, 0.07668855534709193, 0.04409005628517824, 0.0011726078799249532, 0.07973733583489681, 0.008442776735459663, 0.0525328330206379, 0.018058161350844277, 0.0025797373358348967, 0.04854596622889306, 0.017120075046904316, 0.027204502814258912, 0.03330206378986867, 0.020637898686679174, 0.04854596622889306, 0.01571294559099437, 0.020403377110694183, 0.025562851782363977, 0.05065666041275797, 0.038696060037523454, 0.01876172607879925, 0.03775797373358349, 0.010084427767354597]",0.9086085395309053,0.6379455795431227,"{'math': 0.0033489596520175696, 'retrieval': 0.004500963687316891, 'code': 0.0027487833601324875, 'composed_retrieval_math': 0.001942636624826934, 'composed_math_string': 0.002516116308188}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
base_moe,18,32,32,1.0,"[0.010553470919324577, 0.03025328330206379, 0.053939962476547844, 0.04831144465290807, 0.04620075046904315, 0.02931519699812383, 0.036116322701688554, 0.03306754221388368, 0.0150093808630394, 0.04573170731707317, 0.004690431519699813, 0.019699812382739212, 0.01125703564727955, 0.04854596622889306, 0.027673545966228893, 0.020168855534709193, 0.021106941838649154, 0.05347091932457786, 0.019934333958724203, 0.027908067542213883, 0.04385553470919325, 0.04362101313320826, 0.04151031894934334, 0.025328330206378986, 0.03330206378986867, 0.07129455909943715, 0.004221388367729831, 0.036116322701688554, 0.039399624765478425, 0.004924953095684803, 0.01125703564727955, 0.04221388367729831]",0.914145290008864,0.5204849100023452,"{'math': 0.0035320223975145544, 'retrieval': 0.004704221395436774, 'code': 0.003150248680807828, 'composed_retrieval_math': 0.0026435259836227456, 'composed_math_string': 0.0030818300356161244}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
base_moe,19,32,32,1.0,"[0.005628517823639775, 0.011960600375234522, 0.0300187617260788, 0.020168855534709193, 0.027908067542213883, 0.06449343339587242, 0.008208255159474672, 0.0072701688555347095, 0.04338649155722327, 0.039868667917448405, 0.005628517823639775, 0.023921200750469045, 0.04385553470919325, 0.026031894934333957, 0.06894934333958724, 0.02321763602251407, 0.006801125703564728, 0.03025328330206379, 0.017120075046904316, 0.05886491557223265, 0.06144465290806754, 0.0075046904315197, 0.01899624765478424, 0.04432457786116323, 0.04221388367729831, 0.01477485928705441, 0.01125703564727955, 0.0724671669793621, 0.051360225140712944, 0.042917448405253286, 0.06214821763602251, 0.007035647279549718]",0.9073753135713735,0.6671290871797315,"{'math': 0.002213645242706454, 'retrieval': 0.003315159129073095, 'code': 0.0019429196896445997, 'composed_retrieval_math': 0.001719378408197417, 'composed_math_string': 0.0023400953496782216}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
base_moe,20,32,32,1.0,"[0.04455909943714822, 0.10272045028142589, 0.04807692307692308, 0.03447467166979362, 0.026969981238273922, 0.04127579737335835, 0.04620075046904315, 0.006801125703564728, 0.03189493433395872, 0.006566604127579738, 0.013836772983114446, 0.03799249530956848, 0.03822701688555347, 0.01149155722326454, 0.0028142589118198874, 0.010553470919324577, 0.03447467166979362, 0.05276735459662289, 0.00773921200750469, 0.04831144465290807, 0.008677298311444653, 0.09920262664165103, 0.007035647279549718, 0.017120075046904316, 0.008208255159474672, 0.01876172607879925, 0.0476078799249531, 0.05089118198874296, 0.03424015009380863, 0.03166041275797373, 0.001876172607879925, 0.026969981238273922]",0.9190246751692602,0.7717822792382446,"{'math': 0.0034920586015709945, 'retrieval': 0.004098414425178743, 'code': 0.0024096103503699782, 'composed_retrieval_math': 0.002160715763103612, 'composed_math_string': 0.0030836956386854127}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
base_moe,21,32,32,1.0,"[0.028142589118198873, 0.003048780487804878, 0.09685741088180112, 0.07387429643527205, 0.038930581613508444, 0.04197936210131332, 0.0072701688555347095, 0.004924953095684803, 0.0225140712945591, 0.04221388367729831, 0.004690431519699813, 0.008442776735459663, 0.02204502814258912, 0.09075984990619138, 0.03377110694183865, 0.023921200750469045, 0.028142589118198873, 0.00398686679174484, 0.0023452157598499064, 0.11163227016885553, 0.0021106941838649157, 0.06121013133208255, 0.0072701688555347095, 0.03400562851782364, 0.010787992495309569, 0.040572232645403376, 0.009380863039399626, 0.020872420262664164, 0.010553470919324577, 0.06683864915572232, 0.003517823639774859, 0.04338649155722327]",0.9336874299130329,0.9390801578256919,"{'math': 0.0045088928728580875, 'retrieval': 0.004173375411688451, 'code': 0.0027362489517142713, 'composed_retrieval_math': 0.0024493727962210327, 'composed_math_string': 0.005373859820993599}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
base_moe,22,32,32,1.0,"[0.0009380863039399625, 0.0021106941838649157, 0.0028142589118198874, 0.10318949343339587, 0.08348968105065666, 0.029080675422138838, 0.04924953095684803, 0.0021106941838649157, 0.07856472795497185, 0.039868667917448405, 0.06613508442776736, 0.0021106941838649157, 0.0902908067542214, 0.028142589118198873, 0.0028142589118198874, 0.06425891181988742, 0.004690431519699813, 0.014071294559099437, 0.01594746716697936, 0.07575046904315197, 0.009615384615384616, 0.010318949343339587, 0.004924953095684803, 0.004221388367729831, 0.051594746716697934, 0.01172607879924953, 0.01102251407129456, 0.03424015009380863, 0.0023452157598499064, 0.025328330206378986, 0.0007035647279549719, 0.07833020637898687]",0.9245217678031403,1.0152330237526384,"{'math': 0.0052702490436645, 'retrieval': 0.004897306437698817, 'code': 0.003492291616108689, 'composed_retrieval_math': 0.002470407875012964, 'composed_math_string': 0.004707652565065527}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
base_moe,23,32,32,1.0,"[0.036350844277673544, 0.06965290806754221, 0.008677298311444653, 0.05323639774859287, 0.0525328330206379, 0.04573170731707317, 0.0225140712945591, 0.001876172607879925, 0.01618198874296435, 0.04831144465290807, 0.02345215759849906, 0.006801125703564728, 0.03048780487804878, 0.0007035647279549719, 0.003517823639774859, 0.00398686679174484, 0.11444652908067542, 0.003048780487804878, 0.06074108818011257, 0.0021106941838649157, 0.058395872420262666, 0.004924953095684803, 0.0028142589118198874, 0.004924953095684803, 0.0574577861163227, 0.00398686679174484, 0.051360225140712944, 0.0724671669793621, 0.0028142589118198874, 0.0021106941838649157, 0.08536585365853659, 0.04901500938086304]",0.9024138950742674,0.9553348619987101,"{'math': 0.004323779883598434, 'retrieval': 0.007090743085884462, 'code': 0.0033105746503588884, 'composed_retrieval_math': 0.002637406601662122, 'composed_math_string': 0.005234497692517285}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,0,32,32,1.0,"[0.040103189493433396, 0.052063789868667915, 0.003283302063789869, 0.04620075046904315, 0.004221388367729831, 0.02931519699812383, 0.037288930581613505, 0.0574577861163227, 0.006801125703564728, 0.057692307692307696, 0.039165103189493435, 0.00375234521575985, 0.054174484052532834, 0.06378986866791744, 0.03541275797373358, 0.012664165103189493, 0.008677298311444653, 0.039868667917448405, 0.03306754221388368, 0.03142589118198874, 0.0014071294559099437, 0.03095684803001876, 0.042682926829268296, 0.021106941838649154, 0.0375234521575985, 0.017354596622889306, 0.020403377110694183, 0.020637898686679174, 0.01876172607879925, 0.052063789868667915, 0.024390243902439025, 0.05628517823639775]",0.8550497083363215,0.5789596242707845,"{'math': 0.0026631450593635046, 'retrieval': 0.0031673995724261174, 'code': 0.0043905204787102765, 'composed_retrieval_math': 0.0025233632498488953, 'composed_math_string': 0.001558968537998088}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,1,32,32,1.0,"[0.0025797373358348967, 0.02227954971857411, 0.021106941838649154, 0.051594746716697934, 0.02204502814258912, 0.01571294559099437, 0.03541275797373358, 0.0016416510318949344, 0.125, 0.00023452157598499062, 0.00023452157598499062, 0.004924953095684803, 0.018292682926829267, 0.125, 0.051594746716697934, 0.01149155722326454, 0.0009380863039399625, 0.003517823639774859, 0.006801125703564728, 0.125, 0.04197936210131332, 0.014071294559099437, 0.013602251407129456, 0.03799249530956848, 0.006566604127579738, 0.06191369606003752, 0.009146341463414634, 0.0014071294559099437, 0.02650093808630394, 0.040337711069418386, 0.05698874296435272, 0.04409005628517824]",0.7572337969929339,1.1244144976474555,"{'math': 0.002951736368010099, 'retrieval': 0.0021820608041498235, 'code': 0.0014286918368586114, 'composed_retrieval_math': 0.002509325980921452, 'composed_math_string': 0.001396766856707617}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,2,32,32,1.0,"[0.0300187617260788, 0.06355534709193246, 0.02345215759849906, 0.00398686679174484, 0.00797373358348968, 0.03072232645403377, 0.0028142589118198874, 0.004924953095684803, 0.01125703564727955, 0.0014071294559099437, 0.00046904315196998124, 0.017354596622889306, 0.016651031894934335, 0.0023452157598499064, 0.004924953095684803, 0.021575984990619138, 0.02368667917448405, 0.013133208255159476, 0.06097560975609756, 0.02931519699812383, 0.04878048780487805, 0.0053939962476547846, 0.054643527204502815, 0.013836772983114446, 0.125, 0.049953095684803, 0.125, 0.019465290806754222, 0.09404315196998124, 0.0009380863039399625, 0.075046904315197, 0.017354596622889306]",0.8515708373375565,1.0777448185389307,"{'math': 0.0028168430991309403, 'retrieval': 0.002854955157098919, 'code': 0.0027376010799886586, 'composed_retrieval_math': 0.002632235413378102, 'composed_math_string': 0.001711879435324123}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,3,32,32,1.0,"[0.058161350844277676, 0.021106941838649154, 0.09099437148217636, 0.003517823639774859, 0.06824577861163227, 0.008442776735459663, 0.0476078799249531, 0.03072232645403377, 0.003048780487804878, 0.039399624765478425, 0.02368667917448405, 0.010318949343339587, 0.01102251407129456, 0.06191369606003752, 0.006097560975609756, 0.006097560975609756, 0.03212945590994371, 0.00046904315196998124, 0.05675422138836773, 0.00023452157598499062, 0.004924953095684803, 0.02931519699812383, 0.020872420262664164, 0.020637898686679174, 0.0874765478424015, 0.0016416510318949344, 0.06801125703564728, 0.04104127579737336, 0.018058161350844277, 0.010553470919324577, 0.07270168855534709, 0.04479362101313321]",0.8667830279277959,0.8534379282767062,"{'math': 0.0023933389680982327, 'retrieval': 0.003532781070727881, 'code': 0.003550591324489346, 'composed_retrieval_math': 0.003066551049382674, 'composed_math_string': 0.0029530750879022873}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
conductor_sft,4,32,32,1.0,"[0.051360225140712944, 0.05112570356472795, 0.006566604127579738, 0.019465290806754222, 0.010787992495309569, 0.04174484052532833, 0.03400562851782364, 0.020403377110694183, 0.058161350844277676, 0.005863039399624765, 0.02368667917448405, 0.006801125703564728, 0.07434333958724203, 0.025797373358348967, 0.05628517823639775, 0.03166041275797373, 0.010787992495309569, 0.017120075046904316, 0.06332082551594746, 0.025328330206378986, 0.016651031894934335, 0.03025328330206379, 0.01125703564727955, 0.040572232645403376, 0.03330206378986867, 0.029080675422138838, 0.0574577861163227, 0.019699812382739212, 0.03212945590994371, 0.004221388367729831, 0.07645403377110695, 0.014305816135084427]",0.882284883508309,0.6452969950090877,"{'math': 0.003634901284926882, 'retrieval': 0.003767422091644678, 'code': 0.0022162017636938856, 'composed_retrieval_math': 0.0022299573237643646, 'composed_math_string': 0.0027778677300110436}",533,Task/load correlation is descriptive; it does not establish semantic expert specialization.
