phase,concurrency,index,state_sha256,requested_k,dispatched,http_status,controller_tokens,controller_tokens_known,estimated_cost_usd,controller_cost_known,status,request_id,decision,queue_seconds,batch_inference_seconds,latency_seconds,batch_size,token_accounting,decision_source,effective_k,checkpoint_stage,client_latency_seconds
load,1,10,bf6bfb003ad7c9b2a2ee3bf893088cc4871b88fd52e20a35ac86bc11ff424a6e,2,True,200,102,True,0.0,True,measured,f3069646-cf77-402d-8d11-0ce2be53b051,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.005732625024393201,0.2638545829686336,0.26971095899352804,1,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.2713775419979356
load,1,11,04287a593b1ee624dfa2fb2b73414cda1196714dd462a56fc9185b5d4742a15b,2,True,200,102,True,0.0,True,measured,50e8f3e9-82fe-45f3-a77e-524029d51ac3,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.005678082990925759,0.25718154199421406,0.26299370802007616,1,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.26477616594638675
load,1,12,e310ecc64c0dce6e2309ef6a84fa676181bc332a82e0637b66ad462fb6c27163,2,True,200,102,True,0.0,True,measured,5d7f406b-9423-492d-b472-5635c04566f5,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.005714458005968481,0.2522381660528481,0.2580638329964131,1,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.25972329202340916
load,1,13,0c660fe4ba34d40dbfe82bf183955495a23b77272657e88646ee42d7ed5739d0,2,True,200,102,True,0.0,True,measured,9ca58fab-2d41-4456-9623-c3b89c4ad323,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0057540410198271275,0.26729179098038003,0.2731651660287753,1,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.2748202499933541
load,1,14,dc07b546f64239a92baf724e4a84e79c8a8a4a0ff5b099074b7f40e6c51b7ad2,2,True,200,102,True,0.0,True,measured,a6fced1c-c30f-48ae-82d9-a2f74ca150de,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.005567084008362144,0.27900450001470745,0.2846888750209473,1,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.286268875002861
load,1,15,62df330d8ded167cb043dd239cbff4a4d4eda2b6926ef0d202df78b249c938bf,2,True,200,102,True,0.0,True,measured,96a1659c-34cf-4a4f-a249-969f4d4b013f,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.005717416992411017,0.2734844160149805,0.27932224998949096,1,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.2807442090124823
load,1,16,f5d62cec7502c34a485901021936a44c330e2843f9a92b34b8d868047e138393,2,True,200,102,True,0.0,True,measured,dd4e1239-5cd4-46a2-9740-d7b2915c4637,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.005732957972213626,0.2762552500353195,0.28212079097284004,1,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.2835339580196887
load,1,17,ed9348c8e5e89cb77f324079733637302f2aec915c7db5b9134896a260098940,2,True,200,102,True,0.0,True,measured,7ef6f982-9c59-4a5b-859a-9075d71b8d5a,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.005762416985817254,0.29285658401204273,0.29874841700075194,1,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.3004522919654846
load,1,18,486dff0606de75291d612e358a251d5f3e8bed406ecec9d75d3d476791395c60,2,True,200,102,True,0.0,True,measured,1b8d1f11-57d6-4779-8bfe-75ab932fdf14,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.005575082963332534,2.2836429169983603,2.289971540973056,1,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,2.3069692089920864
load,1,19,6e8f3ebe6c97af1f0f82d419f01685732b44fa795fc6eb1342060b74029dd2c4,2,True,200,102,True,0.0,True,measured,d3e44d89-a6c6-404b-81fb-0a4a3a5dc5a1,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0056201660190708935,1.213649625016842,1.2197024580091238,1,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,1.2258540419861674
load,1,20,b60eac81d4ede4c34d201ea61a6b6244186a3639f3f785f04a15dc17e8341f53,2,True,200,102,True,0.0,True,measured,74ce7ff3-5820-4f9e-8fa2-954b27d36ca3,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0057862079702317715,0.31970645795809105,0.32563516596565023,1,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.32759966602316126
load,1,21,d57bfcc5d1cc402dd1f2cbf3db08b4ad4eb915ffccb1a38f329c56c5191e5b6e,2,True,200,102,True,0.0,True,measured,31a3ec87-8e8d-4f8d-b176-a28a9e57ecd5,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.005714875005651265,0.33011045801686123,0.33595595898805186,1,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.33759783301502466
load,1,22,bf6bfb003ad7c9b2a2ee3bf893088cc4871b88fd52e20a35ac86bc11ff424a6e,2,True,200,102,True,0.0,True,measured,0031e8b0-8a7b-4501-a721-da598ead3028,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0055929580121301115,0.26471837499411777,0.27043324999976903,1,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.27201374998549
load,1,23,04287a593b1ee624dfa2fb2b73414cda1196714dd462a56fc9185b5d4742a15b,2,True,200,102,True,0.0,True,measured,1b19730e-7fe9-48ce-ad6f-c4b63091a10e,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.005797334015369415,0.2657016250304878,0.2716233750106767,1,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.2733762079733424
load,4,0,e310ecc64c0dce6e2309ef6a84fa676181bc332a82e0637b66ad462fb6c27163,2,True,200,102,True,0.0,True,measured,d26abfe0-1927-411e-9a85-15966cd2cbfc,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0007657079841010273,0.7370683749904856,0.7381927910028026,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.7517893749754876
load,4,1,0c660fe4ba34d40dbfe82bf183955495a23b77272657e88646ee42d7ed5739d0,2,True,200,102,True,0.0,True,measured,594df272-8d09-4f6c-9713-60bd3ecaf22a,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0005305419908836484,0.7370683749904856,0.7379576250095852,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.752612084033899
load,4,2,dc07b546f64239a92baf724e4a84e79c8a8a4a0ff5b099074b7f40e6c51b7ad2,2,True,200,102,True,0.0,True,measured,13eea545-992b-44ed-a298-7bca8ad2f797,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0003226670087315142,0.7370683749904856,0.737749750027433,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.7525349999777973
load,4,3,62df330d8ded167cb043dd239cbff4a4d4eda2b6926ef0d202df78b249c938bf,2,True,200,102,True,0.0,True,measured,e9c0ab39-469a-444b-a8c9-41f3810727d7,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",4.654197255149484e-05,0.7370683749904856,0.737473624991253,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.7530206670053303
load,4,4,f5d62cec7502c34a485901021936a44c330e2843f9a92b34b8d868047e138393,2,True,200,102,True,0.0,True,measured,24eae7cc-a136-41e5-b21b-d5a452611ff6,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0007276670075953007,1.5570184160023928,1.5580257080146112,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,1.5638995839981362
load,4,5,ed9348c8e5e89cb77f324079733637302f2aec915c7db5b9134896a260098940,2,True,200,102,True,0.0,True,measured,cb0fd273-8c8f-4bd2-990f-ba3c2ef039bb,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0002416670322418213,1.5570184160023928,1.5575397080392577,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,1.5642220000154339
load,4,6,486dff0606de75291d612e358a251d5f3e8bed406ecec9d75d3d476791395c60,2,True,200,102,True,0.0,True,measured,1805ceaa-b52d-49f1-b7f0-8e9842c3a60a,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",6.433401722460985e-05,1.5570184160023928,1.5573623750242405,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,1.564961374970153
load,4,7,6e8f3ebe6c97af1f0f82d419f01685732b44fa795fc6eb1342060b74029dd2c4,2,True,200,102,True,0.0,True,measured,a68dce3b-2bc0-4626-9918-d119ef910d13,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.00035716703860089183,1.5570184160023928,1.5576552080456167,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,1.5635115830227733
load,4,8,b60eac81d4ede4c34d201ea61a6b6244186a3639f3f785f04a15dc17e8341f53,2,True,200,102,True,0.0,True,measured,54d33832-d327-4fb3-a643-77183af04f40,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0006733750342391431,2.2943170409998856,2.2955861660302617,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,2.3404198749922216
load,4,9,d57bfcc5d1cc402dd1f2cbf3db08b4ad4eb915ffccb1a38f329c56c5191e5b6e,2,True,200,102,True,0.0,True,measured,df9a9a42-bf4f-42ad-9d26-f6a1bc663a0d,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.000236417050473392,2.2943170409998856,2.295149208046496,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,2.3417087919660844
load,4,10,bf6bfb003ad7c9b2a2ee3bf893088cc4871b88fd52e20a35ac86bc11ff424a6e,2,True,200,102,True,0.0,True,measured,3bab92b1-63a3-484f-8e30-6369234518c4,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",4.720903234556317e-05,2.2943170409998856,2.294960000028368,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,2.3415957090328448
load,4,11,04287a593b1ee624dfa2fb2b73414cda1196714dd462a56fc9185b5d4742a15b,2,True,200,102,True,0.0,True,measured,3278e6f8-eb3d-4bf3-ac36-7180f7e54977,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0003509170492179692,2.2943170409998856,2.2952637080452405,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,2.3408268750063144
load,4,12,e310ecc64c0dce6e2309ef6a84fa676181bc332a82e0637b66ad462fb6c27163,2,True,200,102,True,0.0,True,measured,68a46e89-a462-4f56-aca2-91f8c543414e,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0012479580473154783,1.756657959020231,1.7581357500166632,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,1.7667030420270748
load,4,13,0c660fe4ba34d40dbfe82bf183955495a23b77272657e88646ee42d7ed5739d0,2,True,200,102,True,0.0,True,measured,49e73e49-a4d9-42db-9b82-b0aa193651ea,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0005040000542066991,1.756657959020231,1.7573917920235544,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,1.7656030000071041
load,4,14,dc07b546f64239a92baf724e4a84e79c8a8a4a0ff5b099074b7f40e6c51b7ad2,2,True,200,102,True,0.0,True,measured,013e47ab-dfa6-4ebe-979a-b57ab3b4f3f7,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.000208500016015023,1.756657959020231,1.7570962919853628,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,1.7656111660180613
load,4,15,62df330d8ded167cb043dd239cbff4a4d4eda2b6926ef0d202df78b249c938bf,2,True,200,102,True,0.0,True,measured,cc46e70a-a0bb-4d30-8e6b-ee64723eca53,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",6.35830219835043e-05,1.756657959020231,1.7569513749913312,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,1.7654565830016509
load,4,16,f5d62cec7502c34a485901021936a44c330e2843f9a92b34b8d868047e138393,2,True,200,102,True,0.0,True,measured,dbab3d6c-cf58-4358-87b6-313cb691d3a1,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0007050409913063049,0.6655493750004098,0.6663746249978431,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.6696001249947585
load,4,17,ed9348c8e5e89cb77f324079733637302f2aec915c7db5b9134896a260098940,2,True,200,102,True,0.0,True,measured,02b8500f-6421-4f5e-bde8-9390280c474e,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",4.4041022192686796e-05,0.6655493750004098,0.6657136250287294,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.6696785000385717
load,4,18,486dff0606de75291d612e358a251d5f3e8bed406ecec9d75d3d476791395c60,2,True,200,102,True,0.0,True,measured,7d9c69da-1af9-480e-be16-cb128b829487,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.00045920797856524587,0.6655493750004098,0.666128791985102,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.6693233749829233
load,4,19,6e8f3ebe6c97af1f0f82d419f01685732b44fa795fc6eb1342060b74029dd2c4,2,True,200,102,True,0.0,True,measured,183f19e4-94bd-45d2-a25a-0ca9de53658c,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0002763749798759818,0.6655493750004098,0.6659459589864127,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.669699624995701
load,4,20,b60eac81d4ede4c34d201ea61a6b6244186a3639f3f785f04a15dc17e8341f53,2,True,200,102,True,0.0,True,measured,66439877-c196-4230-84d1-2ab087b50e81,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0010502500226721168,0.5793564170016907,0.580535666027572,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.5834435000433587
load,4,21,d57bfcc5d1cc402dd1f2cbf3db08b4ad4eb915ffccb1a38f329c56c5191e5b6e,2,True,200,102,True,0.0,True,measured,7058e95c-48fa-4c66-85f4-2a1342d05e19,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0006665000109933317,0.5793564170016907,0.5801519160158932,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.582629333017394
load,4,22,bf6bfb003ad7c9b2a2ee3bf893088cc4871b88fd52e20a35ac86bc11ff424a6e,2,True,200,102,True,0.0,True,measured,24bf590c-6e36-4dc2-86e3-c494dbbd2a73,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",0.0003175840247422457,0.5793564170016907,0.5798030000296421,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.582941957982257
load,4,23,04287a593b1ee624dfa2fb2b73414cda1196714dd462a56fc9185b5d4742a15b,2,True,200,102,True,0.0,True,measured,5fe3e94f-2535-4acf-a7ee-c14107793a68,"{'selected_agents': ['coder'], 'execution_mode': 'parallel', 'confidence': 1.0, 'terminate': False}",4.529202124103904e-05,0.5793564170016907,0.5795307080261409,4,HF tokenizer input tokens; classifier emits no language tokens,model,2,preference,0.582511666987557
